UID,responseTime_KDT,responseTime_unixtimestamp,Valence,Arousal,Attention,Stress,Duration,Disturbance_level,Emotion_change
3029,2019-05-01T10:11:20.000+09:00,1556673080,0,0,0,0,20,0,0
3002,2019-05-01T10:12:58.000+09:00,1556673178,-3,0,-1,1,15,-3,0
3003,2019-05-01T10:15:33.000+09:00,1556673333,0,-1,-1,1,10,1,-1
3015,2019-05-01T10:15:37.000+09:00,1556673337,-2,1,1,1,15,2,-1
3041,2019-05-01T10:18:59.000+09:00,1556673539,2,3,3,-1,5,-3,0
3001,2019-05-01T10:19:10.000+09:00,1556673550,2,1,1,-2,10,-1,-1
3002,2019-05-01T10:21:23.000+09:00,1556673683,0,-3,0,-3,10,-3,0
3028,2019-05-01T10:23:16.000+09:00,1556673796,0,-1,1,1,60,-2,1
3013,2019-05-01T10:23:38.000+09:00,1556673818,0,-1,2,1,15,2,0
3021,2019-05-01T10:25:13.000+09:00,1556673913,0,0,0,0,#N/A,0,0
3019,2019-05-01T10:26:43.000+09:00,1556674003,2,2,1,-2,10,-2,0
3041,2019-05-01T10:30:08.000+09:00,1556674208,3,2,2,-2,5,2,0
3005,2019-05-01T10:31:26.000+09:00,1556674286,-1,-2,-3,0,60,-2,0
3011,2019-05-01T10:33:58.000+09:00,1556674438,1,2,2,1,15,2,-1
3014,2019-05-01T10:39:39.000+09:00,1556674779,0,-1,0,1,5,3,-2
3018,2019-05-01T10:39:58.000+09:00,1556674798,0,0,0,2,10,2,0
3009,2019-05-01T10:43:41.000+09:00,1556675021,-1,1,2,1,5,0,0
3008,2019-05-01T10:43:44.000+09:00,1556675024,-1,-3,-1,1,30,-1,-1
3022,2019-05-01T10:44:20.000+09:00,1556675060,-1,-3,-3,1,15,-1,1
3010,2019-05-01T10:56:44.000+09:00,1556675804,-2,-2,-1,2,15,-1,0
3019,2019-05-01T10:58:25.000+09:00,1556675905,2,0,2,-2,5,2,0
3030,2019-05-01T11:02:17.000+09:00,1556676137,1,1,1,-1,60,-1,0
3015,2019-05-01T11:02:50.000+09:00,1556676170,1,0,-1,1,10,-2,0
3027,2019-05-01T11:04:50.000+09:00,1556676290,2,-3,0,-1,60,2,-1
3003,2019-05-01T11:07:52.000+09:00,1556676472,1,-2,1,-1,10,-2,0
3001,2019-05-01T11:08:03.000+09:00,1556676483,0,-1,-2,1,30,1,-1
3013,2019-05-01T11:14:40.000+09:00,1556676880,1,1,2,1,15,0,0
3005,2019-05-01T11:15:49.000+09:00,1556676949,1,-1,-2,-2,30,-2,0
3015,2019-05-01T11:17:41.000+09:00,1556677061,2,1,1,-1,10,-1,2
3018,2019-05-01T11:20:21.000+09:00,1556677221,0,0,0,0,30,0,0
3010,2019-05-01T11:24:22.000+09:00,1556677462,-1,-1,-2,2,10,-1,0
3024,2019-05-01T11:24:23.000+09:00,1556677463,1,-1,-2,1,30,2,0
3022,2019-05-01T11:24:43.000+09:00,1556677483,1,1,3,-1,5,0,0
3009,2019-05-01T11:25:24.000+09:00,1556677524,-1,-2,-2,1,5,0,0
3012,2019-05-01T11:25:43.000+09:00,1556677543,0,-1,-2,-2,60,2,-2
3041,2019-05-01T11:26:31.000+09:00,1556677591,-1,-2,-2,1,5,2,-1
3028,2019-05-01T11:26:32.000+09:00,1556677592,-1,-2,-1,1,30,-2,0
3014,2019-05-01T11:27:36.000+09:00,1556677656,1,1,-1,1,20,0,0
3008,2019-05-01T11:27:43.000+09:00,1556677663,-1,-1,-1,1,60,1,-1
3025,2019-05-01T11:30:53.000+09:00,1556677853,3,-2,-1,-3,10,1,0
3001,2019-05-01T11:32:46.000+09:00,1556677966,0,0,-1,1,10,1,0
3028,2019-05-01T11:48:15.000+09:00,1556678895,1,0,-1,-1,20,-2,0
3019,2019-05-01T11:53:53.000+09:00,1556679233,2,0,0,-1,5,-1,0
3013,2019-05-01T11:59:07.000+09:00,1556679547,1,1,1,-2,10,-2,0
3005,2019-05-01T12:01:48.000+09:00,1556679708,2,-1,2,-2,30,-2,2
3014,2019-05-01T12:09:23.000+09:00,1556680163,-3,0,-2,0,#N/A,-1,-1
3024,2019-05-01T12:11:49.000+09:00,1556680309,2,0,-1,1,20,2,0
3002,2019-05-01T12:12:02.000+09:00,1556680322,1,-1,0,0,10,-3,0
3009,2019-05-01T12:13:15.000+09:00,1556680395,2,0,1,-3,15,0,0
3021,2019-05-01T12:13:41.000+09:00,1556680421,-2,-2,-1,3,10,0,0
3010,2019-05-01T12:13:46.000+09:00,1556680426,2,1,2,-1,15,-2,0
3025,2019-05-01T12:16:52.000+09:00,1556680612,3,1,0,-1,30,0,0
3015,2019-05-01T12:26:54.000+09:00,1556681214,1,1,0,1,10,-1,0
3007,2019-05-01T12:29:42.000+09:00,1556681382,0,-1,-1,1,15,0,1
3003,2019-05-01T12:37:36.000+09:00,1556681856,-1,-3,-2,1,10,1,1
3011,2019-05-01T12:41:58.000+09:00,1556682118,2,1,1,-2,30,1,0
3012,2019-05-01T12:43:09.000+09:00,1556682189,2,2,-2,-2,20,-2,0
3019,2019-05-01T12:47:03.000+09:00,1556682423,0,0,0,-2,5,0,0
3005,2019-05-01T12:51:56.000+09:00,1556682716,0,-3,-3,-1,30,-2,0
3027,2019-05-01T12:52:30.000+09:00,1556682750,2,-3,-1,-1,30,3,-1
3025,2019-05-01T12:53:24.000+09:00,1556682804,0,-1,1,-1,60,1,0
3023,2019-05-01T12:54:15.000+09:00,1556682855,0,1,0,1,10,-1,0
3014,2019-05-01T12:54:55.000+09:00,1556682895,-1,-1,-3,1,10,-1,0
3016,2019-05-01T12:56:41.000+09:00,1556683001,0,0,0,0,60,0,0
3009,2019-05-01T12:59:07.000+09:00,1556683147,2,0,-2,-2,15,1,0
3030,2019-05-01T12:59:19.000+09:00,1556683159,1,1,-1,-1,30,0,0
3019,2019-05-01T12:59:28.000+09:00,1556683168,1,1,1,-1,5,3,0
3018,2019-05-01T12:59:58.000+09:00,1556683198,2,2,2,1,30,-3,-3
3013,2019-05-01T13:00:07.000+09:00,1556683207,2,2,2,-2,30,-2,2
3012,2019-05-01T13:00:50.000+09:00,1556683250,-2,0,-3,1,5,0,-1
3041,2019-05-01T13:00:57.000+09:00,1556683257,-1,-3,-3,1,10,1,0
3008,2019-05-01T13:02:11.000+09:00,1556683331,0,0,1,1,60,1,-1
3029,2019-05-01T13:10:45.000+09:00,1556683845,0,0,-1,1,10,0,0
3029,2019-05-01T13:22:19.000+09:00,1556684539,1,0,0,0,5,0,0
3028,2019-05-01T13:26:44.000+09:00,1556684804,-1,-2,-2,3,10,-3,0
3012,2019-05-01T13:28:21.000+09:00,1556684901,-2,-2,-3,1,30,1,-2
3003,2019-05-01T13:32:24.000+09:00,1556685144,0,-2,2,-1,20,-1,0
3005,2019-05-01T13:36:37.000+09:00,1556685397,-1,-1,-2,-2,30,-1,0
3021,2019-05-01T13:37:05.000+09:00,1556685425,0,1,1,0,20,0,0
3019,2019-05-01T13:40:19.000+09:00,1556685619,0,0,0,-2,5,1,0
3018,2019-05-01T13:40:20.000+09:00,1556685620,1,-2,2,-2,30,2,2
3002,2019-05-01T13:41:04.000+09:00,1556685664,-3,0,1,2,#N/A,-3,-1
3014,2019-05-01T13:41:36.000+09:00,1556685696,0,-3,-3,-3,30,-3,0
3013,2019-05-01T13:42:26.000+09:00,1556685746,1,0,1,-2,20,0,0
3016,2019-05-01T13:43:48.000+09:00,1556685828,1,1,1,1,30,2,-1
3025,2019-05-01T13:45:00.000+09:00,1556685900,2,2,1,2,5,-1,2
3029,2019-05-01T13:49:00.000+09:00,1556686140,1,0,1,0,20,0,0
3001,2019-05-01T13:50:24.000+09:00,1556686224,-1,0,-2,1,60,-2,1
3015,2019-05-01T13:59:16.000+09:00,1556686756,1,1,-1,1,15,-1,0
3017,2019-05-01T14:00:18.000+09:00,1556686818,1,-1,-2,-2,5,0,0
3012,2019-05-01T14:00:22.000+09:00,1556686822,-2,-3,-3,1,30,1,-1
3027,2019-05-01T14:00:47.000+09:00,1556686847,2,-1,0,1,15,1,-1
3028,2019-05-01T14:06:34.000+09:00,1556687194,1,1,0,-1,5,-2,1
3005,2019-05-01T14:16:21.000+09:00,1556687781,1,-1,-1,-1,10,-1,1
3024,2019-05-01T14:16:27.000+09:00,1556687787,1,-1,1,1,60,2,0
3021,2019-05-01T14:17:55.000+09:00,1556687875,-1,0,0,2,10,0,0
3001,2019-05-01T14:18:15.000+09:00,1556687895,0,1,1,-1,5,1,0
3027,2019-05-01T14:20:14.000+09:00,1556688014,1,0,0,-1,15,0,1
3022,2019-05-01T14:21:28.000+09:00,1556688088,0,-1,-1,3,10,-3,0
3009,2019-05-01T14:22:41.000+09:00,1556688161,-2,3,2,1,20,0,0
3015,2019-05-01T14:23:38.000+09:00,1556688218,1,1,1,-1,10,-1,0
3014,2019-05-01T14:24:25.000+09:00,1556688265,0,3,2,-2,10,-3,0
3012,2019-05-01T14:27:24.000+09:00,1556688444,1,0,-3,1,20,1,0
3016,2019-05-01T14:27:29.000+09:00,1556688449,1,-1,1,-1,30,1,-1
3013,2019-05-01T14:27:35.000+09:00,1556688455,0,0,2,1,20,0,-1
3022,2019-05-01T14:27:39.000+09:00,1556688459,0,1,0,1,5,0,0
3029,2019-05-01T14:28:18.000+09:00,1556688498,1,1,1,-1,10,1,-1
3030,2019-05-01T14:29:18.000+09:00,1556688558,1,1,0,-2,30,0,0
3008,2019-05-01T14:29:35.000+09:00,1556688575,-1,1,1,1,10,-1,-1
3025,2019-05-01T14:29:53.000+09:00,1556688593,0,-1,-1,-1,60,-1,0
3018,2019-05-01T14:29:56.000+09:00,1556688596,-2,0,0,3,5,-3,-3
3041,2019-05-01T14:31:22.000+09:00,1556688682,2,-2,1,-1,20,1,0
3019,2019-05-01T14:36:45.000+09:00,1556689005,0,0,2,-2,10,2,0
3011,2019-05-01T14:44:16.000+09:00,1556689456,1,-1,1,0,30,-1,0
3027,2019-05-01T15:04:30.000+09:00,1556690670,0,1,-1,2,20,3,0
3016,2019-05-01T15:05:14.000+09:00,1556690714,2,-2,1,-2,30,1,1
3005,2019-05-01T15:06:33.000+09:00,1556690793,1,0,1,-2,30,-2,1
3012,2019-05-01T15:07:48.000+09:00,1556690868,-1,-1,-1,1,60,1,-2
3029,2019-05-01T15:09:59.000+09:00,1556690999,-1,-1,0,1,15,0,-1
3041,2019-05-01T15:11:33.000+09:00,1556691093,-1,1,3,2,10,2,-1
3002,2019-05-01T15:11:59.000+09:00,1556691119,-2,-1,-2,2,#N/A,-3,-1
3008,2019-05-01T15:12:21.000+09:00,1556691141,-3,-3,-2,2,30,1,-1
3019,2019-05-01T15:12:45.000+09:00,1556691165,0,0,3,1,5,3,0
3022,2019-05-01T15:14:17.000+09:00,1556691257,0,-3,2,-1,20,3,1
3018,2019-05-01T15:14:58.000+09:00,1556691298,0,0,-3,3,30,2,0
3010,2019-05-01T15:15:05.000+09:00,1556691305,2,3,3,-2,60,-2,0
3001,2019-05-01T15:18:33.000+09:00,1556691513,0,0,2,0,15,0,0
3023,2019-05-01T15:21:03.000+09:00,1556691663,-2,-2,2,-2,15,1,1
3009,2019-05-01T15:35:43.000+09:00,1556692543,-1,2,2,1,15,0,0
3011,2019-05-01T15:37:21.000+09:00,1556692641,-1,-2,-1,1,30,-1,0
3015,2019-05-01T15:41:53.000+09:00,1556692913,1,1,1,2,10,-1,0
3009,2019-05-01T15:49:52.000+09:00,1556693392,0,2,2,1,15,2,0
3002,2019-05-01T15:51:27.000+09:00,1556693487,-1,0,3,-1,#N/A,3,-1
3029,2019-05-01T15:54:17.000+09:00,1556693657,0,0,-1,0,15,0,0
3005,2019-05-01T15:55:40.000+09:00,1556693740,1,-2,1,-2,60,-2,2
3017,2019-05-01T15:56:05.000+09:00,1556693765,1,-1,-1,0,60,0,0
3028,2019-05-01T15:56:49.000+09:00,1556693809,-2,1,1,2,20,-3,-1
3027,2019-05-01T15:56:54.000+09:00,1556693814,1,2,0,-2,10,-2,0
3013,2019-05-01T15:57:17.000+09:00,1556693837,-1,1,1,1,20,0,0
3018,2019-05-01T15:59:53.000+09:00,1556693993,-3,0,0,3,15,-1,0
3010,2019-05-01T16:00:06.000+09:00,1556694006,2,1,2,-1,15,-2,0
3024,2019-05-01T16:00:33.000+09:00,1556694033,2,-1,-1,1,60,0,0
3014,2019-05-01T16:10:39.000+09:00,1556694639,3,3,3,-3,5,-3,1
3025,2019-05-01T16:18:34.000+09:00,1556695114,-1,-1,1,1,15,0,0
3029,2019-05-01T16:25:49.000+09:00,1556695549,-1,-2,-1,1,20,1,-1
3016,2019-05-01T16:30:51.000+09:00,1556695851,-2,0,-2,2,30,2,-2
3024,2019-05-01T16:36:07.000+09:00,1556696167,1,-2,0,1,20,2,0
3023,2019-05-01T16:37:24.000+09:00,1556696244,-2,-2,-1,1,10,-2,0
3010,2019-05-01T16:38:56.000+09:00,1556696336,1,2,2,-1,15,-2,0
3014,2019-05-01T16:39:16.000+09:00,1556696356,0,-1,-2,-2,10,0,0
3009,2019-05-01T16:39:26.000+09:00,1556696366,-1,2,2,2,20,1,0
3018,2019-05-01T16:39:48.000+09:00,1556696388,0,0,0,0,10,0,0
3015,2019-05-01T16:40:21.000+09:00,1556696421,1,0,1,2,10,0,1
3027,2019-05-01T16:40:22.000+09:00,1556696422,-3,0,0,3,5,2,-3
3013,2019-05-01T16:41:17.000+09:00,1556696477,0,-1,2,2,20,2,0
3029,2019-05-01T16:42:29.000+09:00,1556696549,0,0,0,0,10,0,0
3041,2019-05-01T16:42:57.000+09:00,1556696577,-3,-1,-2,3,10,3,0
3022,2019-05-01T16:43:01.000+09:00,1556696581,-2,-2,-1,3,10,-1,1
3002,2019-05-01T16:43:56.000+09:00,1556696636,-1,1,2,2,30,1,0
3025,2019-05-01T16:45:09.000+09:00,1556696709,1,-1,1,1,20,-1,0
3005,2019-05-01T16:45:16.000+09:00,1556696716,1,-2,-2,-2,15,-3,2
3019,2019-05-01T16:51:50.000+09:00,1556697110,0,0,2,-1,10,2,0
3017,2019-05-01T17:12:31.000+09:00,1556698351,1,1,1,-1,60,0,0
3013,2019-05-01T17:18:13.000+09:00,1556698693,1,2,1,-1,20,-2,0
3018,2019-05-01T17:19:19.000+09:00,1556698759,0,-2,-2,2,60,-1,0
3010,2019-05-01T17:21:02.000+09:00,1556698862,1,-1,2,-2,10,1,0
3015,2019-05-01T17:22:15.000+09:00,1556698935,1,0,2,-2,10,-1,1
3041,2019-05-01T17:22:19.000+09:00,1556698939,-2,0,3,3,30,3,-1
3028,2019-05-01T17:22:22.000+09:00,1556698942,1,2,1,-1,60,-2,0
3019,2019-05-01T17:24:57.000+09:00,1556699097,0,-2,0,-2,5,2,0
3025,2019-05-01T17:25:01.000+09:00,1556699101,2,1,1,-1,30,-1,0
3005,2019-05-01T17:25:51.000+09:00,1556699151,2,2,2,-2,20,-3,2
3027,2019-05-01T17:27:37.000+09:00,1556699257,1,1,0,-1,5,1,0
3024,2019-05-01T17:28:45.000+09:00,1556699325,1,0,1,2,20,2,0
3007,2019-05-01T17:29:28.000+09:00,1556699368,-2,-3,-2,3,30,2,-1
3009,2019-05-01T17:29:45.000+09:00,1556699385,1,3,2,2,20,1,0
3002,2019-05-01T17:39:01.000+09:00,1556699941,2,1,0,-2,60,1,-1
3030,2019-05-01T17:39:41.000+09:00,1556699981,1,1,2,-1,60,0,0
3011,2019-05-01T17:41:34.000+09:00,1556700094,-1,-2,-1,1,30,2,-1
3021,2019-05-01T17:49:01.000+09:00,1556700541,-1,-3,0,2,60,0,0
3017,2019-05-01T17:53:53.000+09:00,1556700833,-1,0,-1,-1,60,0,0
3001,2019-05-01T17:58:51.000+09:00,1556701131,1,1,1,-2,30,-2,0
3013,2019-05-01T18:05:41.000+09:00,1556701541,1,0,2,-2,30,-2,0
3018,2019-05-01T18:07:14.000+09:00,1556701634,0,0,0,0,10,0,0
3041,2019-05-01T18:08:00.000+09:00,1556701680,1,1,3,-1,#N/A,2,0
3024,2019-05-01T18:08:36.000+09:00,1556701716,1,0,2,0,30,3,0
3023,2019-05-01T18:08:59.000+09:00,1556701739,-1,-1,1,0,#N/A,1,2
3030,2019-05-01T18:09:01.000+09:00,1556701741,1,1,3,-1,30,0,0
3008,2019-05-01T18:10:39.000+09:00,1556701839,-1,0,1,2,60,1,-1
3028,2019-05-01T18:11:15.000+09:00,1556701875,2,3,2,-3,60,-3,-1
3022,2019-05-01T18:11:55.000+09:00,1556701915,1,2,3,-3,30,0,0
3005,2019-05-01T18:12:24.000+09:00,1556701944,2,-2,0,-3,20,-3,1
3009,2019-05-01T18:14:19.000+09:00,1556702059,2,-2,1,-2,20,1,-1
3019,2019-05-01T18:14:25.000+09:00,1556702065,0,0,2,1,5,3,0
3027,2019-05-01T18:14:37.000+09:00,1556702077,1,-1,0,-1,5,0,0
3025,2019-05-01T18:15:09.000+09:00,1556702109,3,1,2,-2,30,-3,0
3015,2019-05-01T18:18:35.000+09:00,1556702315,1,1,1,-1,15,-1,-1
3014,2019-05-01T18:23:16.000+09:00,1556702596,3,1,1,1,15,-1,1
3001,2019-05-01T18:28:41.000+09:00,1556702921,1,1,0,0,10,0,0
3028,2019-05-01T18:44:32.000+09:00,1556703872,3,2,3,-2,30,-2,-1
3021,2019-05-01T18:45:03.000+09:00,1556703903,1,1,2,-2,30,0,0
3010,2019-05-01T18:49:59.000+09:00,1556704199,3,1,2,-3,15,-2,0
3005,2019-05-01T18:52:29.000+09:00,1556704349,2,-3,-3,-3,20,0,0
3022,2019-05-01T18:53:18.000+09:00,1556704398,1,1,1,-1,10,-1,0
3019,2019-05-01T18:54:25.000+09:00,1556704465,0,0,1,-1,10,2,0
3014,2019-05-01T18:55:27.000+09:00,1556704527,-3,2,2,1,10,-3,-2
3025,2019-05-01T18:56:23.000+09:00,1556704583,2,1,0,-2,20,0,0
3002,2019-05-01T18:56:50.000+09:00,1556704610,0,1,1,-3,20,3,0
3016,2019-05-01T18:57:02.000+09:00,1556704622,-1,-1,2,-2,60,-1,0
3008,2019-05-01T18:58:12.000+09:00,1556704692,0,0,-1,1,30,-1,0
3012,2019-05-01T18:58:56.000+09:00,1556704736,2,3,-3,-3,5,1,2
3041,2019-05-01T18:59:11.000+09:00,1556704751,3,3,3,-3,10,2,0
3018,2019-05-01T18:59:46.000+09:00,1556704786,0,0,0,0,10,0,0
3015,2019-05-01T19:00:08.000+09:00,1556704808,1,-1,1,0,10,0,0
3009,2019-05-01T19:01:22.000+09:00,1556704882,2,-1,1,-1,20,1,0
3003,2019-05-01T19:02:38.000+09:00,1556704958,-1,-2,-2,1,15,0,0
3001,2019-05-01T19:21:14.000+09:00,1556706074,1,-1,-1,0,5,0,0
3013,2019-05-01T19:22:42.000+09:00,1556706162,-1,1,3,1,30,-2,0
3011,2019-05-01T19:28:40.000+09:00,1556706520,1,1,1,1,30,2,-1
3017,2019-05-01T19:36:30.000+09:00,1556706990,1,-1,1,2,60,0,0
3001,2019-05-01T19:36:36.000+09:00,1556706996,0,0,-1,0,5,1,-1
3028,2019-05-01T19:38:26.000+09:00,1556707106,2,1,1,-2,30,-3,1
3029,2019-05-01T19:41:34.000+09:00,1556707294,1,1,1,-1,30,0,0
3007,2019-05-01T19:42:09.000+09:00,1556707329,1,2,-2,2,60,1,-1
3023,2019-05-01T19:42:32.000+09:00,1556707352,2,2,0,-2,#N/A,1,1
3009,2019-05-01T19:43:37.000+09:00,1556707417,3,2,2,-3,30,0,0
3021,2019-05-01T19:44:33.000+09:00,1556707473,2,2,2,-2,60,0,0
3025,2019-05-01T19:45:08.000+09:00,1556707508,1,1,2,-1,10,0,0
3041,2019-05-01T19:46:01.000+09:00,1556707561,0,3,2,-1,15,3,-1
3030,2019-05-01T19:48:10.000+09:00,1556707690,1,1,2,0,60,0,0
3013,2019-05-01T20:07:24.000+09:00,1556708844,0,1,2,1,20,-1,-1
3012,2019-05-01T20:18:05.000+09:00,1556709485,-3,0,-1,3,30,0,0
3029,2019-05-01T20:20:15.000+09:00,1556709615,1,1,0,1,15,1,-1
3016,2019-05-01T20:20:41.000+09:00,1556709641,2,2,2,-2,60,2,0
3018,2019-05-01T20:24:24.000+09:00,1556709864,-1,-3,-2,0,30,0,0
3009,2019-05-01T20:28:56.000+09:00,1556710136,2,-1,1,-2,20,-2,0
3010,2019-05-01T20:30:00.000+09:00,1556710200,2,-2,2,-1,10,2,0
3008,2019-05-01T20:31:32.000+09:00,1556710292,-2,-2,1,2,60,3,-3
3028,2019-05-01T20:32:58.000+09:00,1556710378,1,-1,0,0,30,0,0
3002,2019-05-01T20:33:59.000+09:00,1556710439,1,0,0,-1,15,3,0
3005,2019-05-01T20:48:18.000+09:00,1556711298,0,-3,-3,-3,60,0,0
3007,2019-05-01T20:54:27.000+09:00,1556711667,-3,0,-1,3,20,1,-1
3012,2019-05-01T21:00:42.000+09:00,1556712042,-2,-2,-2,1,30,0,-2
3029,2019-05-01T21:02:15.000+09:00,1556712135,1,0,0,0,20,0,0
3019,2019-05-01T21:02:21.000+09:00,1556712141,0,0,0,-2,10,3,0
3011,2019-05-01T21:03:24.000+09:00,1556712204,1,0,3,-2,30,3,-3
3024,2019-05-01T21:03:47.000+09:00,1556712227,2,-1,2,2,30,3,0
3028,2019-05-01T21:05:26.000+09:00,1556712326,1,-2,-1,0,30,-2,0
3005,2019-05-01T21:06:18.000+09:00,1556712378,2,2,1,0,10,-3,1
3027,2019-05-01T21:07:52.000+09:00,1556712472,1,0,0,-1,15,0,0
3025,2019-05-01T21:08:11.000+09:00,1556712491,1,3,2,-2,60,2,-1
3018,2019-05-01T21:08:18.000+09:00,1556712498,0,-3,-3,2,60,0,0
3007,2019-05-01T21:10:24.000+09:00,1556712624,-1,-3,-3,1,15,2,0
3030,2019-05-01T21:12:11.000+09:00,1556712731,1,2,2,-2,60,0,0
3015,2019-05-01T21:14:13.000+09:00,1556712853,2,2,1,-2,15,2,-1
3023,2019-05-01T21:14:51.000+09:00,1556712891,1,1,0,-1,60,0,1
3010,2019-05-01T21:14:56.000+09:00,1556712896,2,-2,2,-1,20,2,0
3029,2019-05-01T21:15:55.000+09:00,1556712955,-1,0,-1,1,20,0,0
3002,2019-05-01T21:16:26.000+09:00,1556712986,-1,-1,1,1,#N/A,-3,0
3003,2019-05-01T21:17:22.000+09:00,1556713042,2,-2,2,-2,20,-2,1
3025,2019-05-01T21:32:31.000+09:00,1556713951,3,3,2,-2,60,0,0
3021,2019-05-01T21:33:34.000+09:00,1556714014,-1,2,0,1,30,0,0
3013,2019-05-01T21:42:53.000+09:00,1556714573,1,2,2,0,60,-1,0
3018,2019-05-01T21:48:11.000+09:00,1556714891,0,0,0,0,15,0,0
3028,2019-05-01T21:50:06.000+09:00,1556715006,2,1,3,1,20,-3,0
3030,2019-05-01T21:50:11.000+09:00,1556715011,2,2,2,-2,60,1,2
3007,2019-05-01T21:50:43.000+09:00,1556715043,-3,-3,-3,3,20,1,-1
3016,2019-05-01T21:51:40.000+09:00,1556715100,0,0,0,0,60,0,0
3027,2019-05-01T21:52:28.000+09:00,1556715148,0,-1,1,1,15,1,-1
3005,2019-05-01T21:55:13.000+09:00,1556715313,2,2,1,-1,20,-2,1
3024,2019-05-01T21:56:43.000+09:00,1556715403,-2,-2,3,3,60,2,-1
3011,2019-05-01T21:56:55.000+09:00,1556715415,1,1,3,-1,60,3,-2
3015,2019-05-01T21:56:59.000+09:00,1556715419,0,-1,0,0,10,-1,-1
3023,2019-05-01T21:59:01.000+09:00,1556715541,1,0,0,-1,10,0,1
3008,2019-05-01T21:59:12.000+09:00,1556715552,-3,-3,-3,3,60,2,-3
3025,2019-05-01T21:59:51.000+09:00,1556715591,2,2,1,0,60,0,0
3021,2019-05-01T22:02:30.000+09:00,1556715750,0,0,0,0,15,1,0
3010,2019-05-01T22:03:16.000+09:00,1556715796,2,2,1,-2,15,0,0
3013,2019-05-01T22:41:19.000+09:00,1556718079,1,-2,0,-2,20,-2,0
3017,2019-05-01T23:08:13.000+09:00,1556719693,1,-3,-3,-2,60,0,0
3010,2019-05-01T23:45:26.000+09:00,1556721926,2,3,3,-2,20,-2,0
3017,2019-05-02T00:20:35.000+09:00,1556724035,2,2,2,0,60,0,0
3009,2019-05-02T00:26:49.000+09:00,1556724409,0,-3,-3,-2,60,-3,0
3009,2019-05-02T00:26:50.000+09:00,1556724410,0,-3,-3,-2,60,-3,0
3017,2019-05-02T00:54:14.000+09:00,1556726054,3,3,3,-2,60,1,0
3023,2019-05-02T01:47:38.000+09:00,1556729258,1,1,1,0,#N/A,0,1
3013,2019-05-02T07:57:49.000+09:00,1556751469,2,1,1,-2,15,-2,1
3013,2019-05-02T08:59:30.000+09:00,1556755170,2,1,1,-2,60,-2,1
3019,2019-05-02T09:53:05.000+09:00,1556758385,0,1,3,2,30,2,0
3022,2019-05-02T10:02:18.000+09:00,1556758938,0,-1,-1,-1,15,0,1
3013,2019-05-02T10:08:05.000+09:00,1556759285,-2,-1,2,2,20,0,-1
3011,2019-05-02T10:08:44.000+09:00,1556759324,0,0,0,-2,20,1,-1
3008,2019-05-02T10:10:14.000+09:00,1556759414,-1,-1,-1,2,60,2,-1
3025,2019-05-02T10:12:04.000+09:00,1556759524,1,-2,1,-2,20,-2,0
3012,2019-05-02T10:13:49.000+09:00,1556759629,-2,-2,-2,0,60,0,0
3010,2019-05-02T10:15:27.000+09:00,1556759727,2,1,1,-2,10,1,0
3027,2019-05-02T10:16:30.000+09:00,1556759790,1,0,0,0,10,1,1
3041,2019-05-02T10:17:32.000+09:00,1556759852,-1,-2,2,2,30,3,0
3024,2019-05-02T10:20:23.000+09:00,1556760023,2,1,1,2,30,2,1
3005,2019-05-02T10:22:57.000+09:00,1556760177,1,-3,-3,0,60,-2,1
3030,2019-05-02T10:23:51.000+09:00,1556760231,1,0,1,0,#N/A,0,0
3018,2019-05-02T10:32:13.000+09:00,1556760733,0,-1,0,-2,5,3,0
3021,2019-05-02T10:33:11.000+09:00,1556760791,-1,-1,-1,1,30,1,0
3009,2019-05-02T10:36:00.000+09:00,1556760960,-1,-2,1,2,15,-3,0
3015,2019-05-02T10:50:49.000+09:00,1556761849,-2,1,-1,1,15,-1,0
3015,2019-05-02T10:50:50.000+09:00,1556761850,-2,1,-1,1,15,-1,0
3010,2019-05-02T11:00:12.000+09:00,1556762412,2,-2,2,-1,15,2,0
3011,2019-05-02T11:11:11.000+09:00,1556763071,1,-1,0,-2,30,2,-2
3041,2019-05-02T11:14:23.000+09:00,1556763263,1,3,3,-2,10,2,0
3025,2019-05-02T11:15:01.000+09:00,1556763301,1,-1,1,-1,60,0,0
3024,2019-05-02T11:23:56.000+09:00,1556763836,2,0,2,-1,30,-2,-1
3012,2019-05-02T11:24:36.000+09:00,1556763876,1,0,2,1,60,-1,0
3023,2019-05-02T11:24:54.000+09:00,1556763894,-1,-1,0,0,10,0,1
3008,2019-05-02T11:25:14.000+09:00,1556763914,-2,-2,-1,1,60,1,-1
3027,2019-05-02T11:27:30.000+09:00,1556764050,-2,2,0,3,5,3,-3
3018,2019-05-02T11:30:10.000+09:00,1556764210,0,-2,0,-1,30,0,0
3030,2019-05-02T11:41:29.000+09:00,1556764889,2,2,2,-1,60,0,0
3021,2019-05-02T11:44:55.000+09:00,1556765095,1,1,-1,1,30,1,0
3021,2019-05-02T11:44:55.000+09:00,1556765095,1,1,-1,1,30,1,0
3015,2019-05-02T11:55:17.000+09:00,1556765717,1,1,0,1,15,-1,0
3025,2019-05-02T12:05:40.000+09:00,1556766340,1,-1,0,-2,30,-1,0
3022,2019-05-02T12:09:47.000+09:00,1556766587,0,-1,-1,-1,20,-2,1
3008,2019-05-02T12:12:19.000+09:00,1556766739,-2,-1,-2,2,15,-1,-2
